Tempo (s),RPM
12.46,2010.0
12.469,1980.0
12.479,2040.0
12.489,2010.0
12.499,2010.0
12.509,2010.0
12.519,2040.0
12.529,2010.0
12.539,2010.0
12.549,2010.0
12.559,1980.0
12.569,2010.0
12.579,2010.0
12.589,2010.0
12.599,2010.0
12.609,2010.0
12.619,1980.0
12.63,2040.0
12.639,2010.0
12.649,1980.0
12.919,1950.0
12.929,2010.0
12.939,1950.0
12.949,1980.0
12.959,2010.0
12.969,1980.0
12.979,2010.0
12.989,2010.0
12.999,2010.0
13.009,2010.0
13.019,2010.0
13.029,1980.0
13.039,2010.0
13.049,2010.0
13.059,2010.0
13.069,2010.0
13.079,2010.0
13.089,2010.0
13.1,2010.0
13.109,2010.0
13.119,2010.0
13.129,2010.0
13.139,2010.0
13.149,1980.0
13.159,2010.0
13.169,2010.0
13.179,2010.0
13.189,2010.0
13.199,2010.0
13.209,2010.0
13.219,2010.0
13.229,2010.0
13.239,2010.0
13.249,2010.0
13.259,2010.0
13.27,1980.0
13.279,2010.0
13.289,2010.0
13.299,2010.0
13.309,2010.0
13.319,2010.0
13.329,1980.0
13.339,2010.0
13.349,2010.0
13.359,1980.0
13.369,2010.0
13.379,2010.0
13.389,1980.0
13.399,2010.0
13.409,2010.0
13.419,2010.0
13.429,1980.0
13.44,2010.0
13.449,1980.0
13.459,2010.0
13.469,2010.0
13.479,1980.0
13.489,2010.0
13.499,2010.0
13.509,1980.0
13.519,1980.0
13.529,2010.0
13.539,2010.0
13.549,1980.0
13.559,2010.0
13.569,1980.0
13.579,2010.0
13.589,2010.0
13.599,2010.0
13.609,1980.0
13.619,2010.0
13.629,2010.0
13.639,2010.0
13.649,1980.0
13.659,1980.0
13.669,2010.0
13.679,2010.0
13.689,2010.0
13.699,2010.0
13.709,2010.0
13.719,2010.0
13.729,2010.0
13.74,2010.0
13.749,2010.0
13.759,1980.0
13.769,2040.0
13.779,1980.0
13.789,2010.0
13.799,2010.0
13.809,2010.0
13.819,2010.0
13.829,2010.0
13.839,2010.0
13.849,1980.0
13.859,2010.0
13.869,1980.0
13.879,2010.0
13.889,2040.0
13.899,2010.0
13.91,2010.0
13.919,2010.0
13.929,2010.0
13.939,2010.0
13.949,2010.0
13.959,2010.0
13.969,2010.0
13.979,2010.0
13.989,2010.0
13.999,2010.0
14.009,2040.0
14.019,2010.0
14.029,2010.0
14.039,2010.0
14.049,2010.0
14.059,2010.0
14.069,2010.0
14.08,2010.0
14.089,2010.0
14.099,2010.0
14.109,2010.0
14.119,2010.0
14.129,2010.0
14.139,1980.0
14.149,1980.0
14.159,2010.0
14.169,1980.0
14.179,2010.0
14.189,2010.0
14.199,2010.0
14.209,2010.0
14.219,2010.0
14.229,2010.0
14.239,2010.0
14.249,2010.0
14.259,1980.0
14.269,2040.0
14.279,2010.0
14.289,1980.0
14.299,2010.0
14.309,2010.0
14.319,2010.0
14.329,2010.0
14.339,2010.0
14.349,2010.0
14.359,2010.0
14.369,2040.0
14.38,1980.0
14.389,2010.0
14.399,2010.0
14.409,2010.0
14.419,2010.0
14.429,2010.0
14.439,2010.0
14.449,2010.0
14.459,2010.0
14.469,1980.0
14.479,2010.0
14.489,2010.0
14.499,2010.0
14.509,2010.0
14.519,2010.0
14.529,1980.0
14.539,2010.0
14.55,2010.0
14.559,1980.0
14.569,2010.0
14.579,2010.0
14.589,2010.0
14.599,2010.0
14.609,1980.0
14.619,2010.0
14.629,2010.0
14.639,2010.0
14.649,1980.0
14.659,2010.0
14.669,2010.0
14.679,1980.0
14.689,2010.0
14.699,1980.0
14.709,2010.0
14.72,1980.0
14.729,2010.0
14.739,1980.0
14.749,2010.0
14.759,1980.0
14.769,1980.0
14.779,1980.0
14.789,2010.0
14.799,1980.0
14.809,2010.0
15.079,1980.0
15.089,2010.0
15.099,2010.0
15.109,2010.0
15.119,1980.0
15.129,2010.0
15.139,2010.0
15.149,2010.0
15.159,1980.0
15.169,2010.0
15.179,2010.0
15.19,1980.0
15.199,2010.0
15.209,2010.0
15.219,2010.0
15.229,2010.0
15.239,2010.0
15.249,2010.0
15.259,2010.0
15.269,1980.0
15.279,2010.0
15.289,1980.0
15.299,2010.0
15.309,2010.0
15.319,1980.0
15.329,2010.0
15.339,1980.0
15.349,2010.0
15.36,2010.0
15.369,2010.0
15.379,1980.0
15.389,2010.0
15.399,2010.0
15.409,2010.0
15.419,2010.0
15.429,1980.0
15.439,2010.0
15.449,2010.0
15.459,1980.0
15.469,2010.0
15.479,2010.0
15.489,1980.0
15.499,2010.0
15.509,1980.0
15.519,2010.0
15.529,1980.0
15.539,2010.0
15.549,1980.0
15.559,2010.0
15.569,2010.0
15.579,1980.0
15.589,2010.0
15.599,2010.0
15.609,1980.0
15.619,1980.0
15.629,2010.0
15.639,1980.0
15.649,2010.0
15.66,1980.0
15.669,2010.0
15.679,1980.0
15.689,2010.0
15.699,1980.0
15.709,2010.0
15.719,1980.0
15.729,1980.0
15.739,2010.0
15.749,2010.0
15.759,1980.0
15.769,1980.0
15.779,1980.0
15.789,1980.0
15.799,1980.0
15.809,2010.0
15.819,1980.0
15.83,2010.0
15.839,2010.0
15.849,1980.0
15.859,2010.0
15.869,2010.0
15.879,1980.0
15.889,2010.0
15.899,2010.0
15.909,1980.0
15.919,2010.0
15.929,1980.0
15.939,1980.0
15.949,2010.0
15.959,1980.0
15.969,1980.0
15.979,1980.0
15.989,1980.0
16.0,2010.0
16.009,1980.0
16.019,2010.0
16.029,2010.0
16.039,2010.0
16.049,2010.0
16.059,1980.0
16.069,2010.0
16.079,2010.0
16.089,2010.0
16.099,2010.0
16.109,2010.0
16.119,1980.0
16.129,2010.0
16.139,2010.0
16.149,1980.0
16.159,2010.0
16.169,2010.0
16.179,2010.0
16.189,1980.0
16.199,2010.0
16.209,1980.0
16.219,2010.0
16.229,1980.0
16.239,1980.0
16.249,2010.0
16.259,1980.0
16.269,2010.0
16.279,1980.0
16.289,2010.0
16.3,1980.0
16.309,2010.0
16.319,1980.0
16.329,2010.0
16.339,1980.0
16.349,2010.0
16.359,1980.0
16.369,1980.0
16.379,1980.0
16.389,1980.0
16.399,2010.0
16.409,2010.0
16.419,1980.0
16.429,2010.0
16.439,2010.0
16.449,1980.0
16.459,2010.0
16.47,1980.0
16.479,1980.0
16.489,2010.0
16.499,2010.0
16.509,1980.0
16.519,2010.0
16.529,2010.0
16.539,1980.0
16.549,2010.0
16.559,2010.0
16.569,1980.0
16.579,2010.0
16.589,1980.0
16.599,2010.0
16.609,1980.0
16.619,2010.0
16.629,2010.0
16.64,2010.0
16.649,1980.0
16.659,1980.0
16.669,2010.0
16.679,1980.0
16.689,1980.0
16.699,2010.0
16.709,2010.0
16.719,1980.0
16.729,2010.0
16.739,2040.0
16.749,2010.0
16.759,2010.0
16.769,2010.0
16.779,2010.0
16.789,2010.0
16.799,2010.0
16.809,2010.0
16.819,2010.0
16.829,2010.0
16.839,2010.0
16.849,2010.0
16.859,2010.0
16.869,1980.0
16.879,2010.0
16.889,2010.0
16.899,1980.0
16.909,2010.0
16.919,2010.0
16.929,1980.0
16.94,2010.0
16.949,2010.0
16.959,2010.0
16.969,1980.0
17.239,2010.0
17.249,1980.0
17.259,2010.0
17.269,1980.0
17.28,2010.0
17.289,1980.0
17.299,1980.0
17.309,2010.0
17.319,1980.0
17.329,2010.0
17.339,2010.0
17.349,1980.0
17.359,2010.0
17.369,1980.0
17.379,2010.0
17.389,1980.0
17.399,2010.0
17.409,1980.0
17.419,2010.0
17.429,2010.0
17.439,1980.0
17.449,1980.0
17.459,2010.0
17.469,1980.0
17.479,2010.0
17.489,2010.0
17.499,1980.0
17.509,2010.0
17.519,2010.0
17.529,1980.0
17.539,2010.0
