Tempo (s),RPM
8.609,60.0
8.62,90.0
8.629,90.0
8.639,90.0
8.649,120.0
8.659,120.0
8.669,120.0
8.679,180.0
8.689,180.0
8.699,180.0
8.709,210.0
8.719,240.0
8.729,240.0
8.739,210.0
8.749,240.0
8.759,180.0
8.769,180.0
8.779,180.0
8.79,150.0
8.799,120.0
8.809,150.0
8.819,120.0
8.829,150.0
8.839,150.0
8.849,180.0
8.859,180.0
8.869,210.0
8.879,240.0
8.889,270.0
8.899,270.0
8.909,270.0
8.919,270.0
8.929,240.0
8.939,210.0
8.949,210.0
8.96,210.0
8.969,180.0
8.979,240.0
8.989,240.0
8.999,240.0
9.009,240.0
9.019,300.0
9.029,270.0
9.039,270.0
9.049,240.0
9.059,210.0
9.069,180.0
9.079,210.0
9.089,150.0
9.099,210.0
9.109,210.0
9.119,240.0
9.129,210.0
9.139,270.0
9.149,270.0
9.159,270.0
9.169,270.0
9.179,210.0
9.189,210.0
9.199,210.0
9.209,180.0
9.219,180.0
9.229,180.0
9.509,330.0
9.519,330.0
9.529,300.0
9.539,270.0
9.549,240.0
9.559,240.0
9.569,240.0
9.579,240.0
9.589,270.0
9.6,240.0
9.609,300.0
9.619,270.0
9.629,300.0
9.639,300.0
9.649,240.0
9.659,240.0
9.669,210.0
9.679,210.0
9.689,210.0
9.699,240.0
9.709,240.0
9.719,270.0
9.729,300.0
9.739,270.0
9.749,300.0
9.759,270.0
9.769,270.0
9.779,240.0
9.789,240.0
9.799,210.0
9.809,240.0
9.819,240.0
9.829,270.0
9.839,270.0
9.849,300.0
9.859,300.0
9.869,330.0
9.879,270.0
9.889,270.0
9.9,270.0
9.909,270.0
9.919,270.0
9.929,270.0
9.939,330.0
9.949,300.0
9.959,330.0
9.969,300.0
9.979,300.0
9.989,300.0
9.999,270.0
10.009,240.0
10.019,270.0
10.029,240.0
10.039,270.0
10.049,300.0
10.059,300.0
10.07,330.0
10.079,300.0
10.089,300.0
10.099,270.0
10.109,240.0
10.119,270.0
10.129,270.0
10.139,270.0
10.149,270.0
10.159,270.0
10.169,300.0
10.179,300.0
10.189,270.0
10.199,270.0
10.209,240.0
10.219,240.0
10.229,210.0
10.24,240.0
10.249,240.0
10.259,270.0
10.269,300.0
10.279,270.0
10.289,300.0
10.299,330.0
10.309,300.0
10.319,270.0
10.329,270.0
10.339,240.0
10.349,270.0
10.359,270.0
10.369,300.0
10.379,300.0
10.389,330.0
10.399,330.0
10.409,300.0
10.419,300.0
10.429,270.0
10.439,270.0
10.449,270.0
10.459,270.0
10.469,300.0
10.479,300.0
10.489,330.0
10.499,330.0
10.509,330.0
10.519,300.0
10.529,300.0
10.54,270.0
10.549,270.0
10.559,300.0
10.569,300.0
10.579,300.0
10.589,330.0
10.599,330.0
10.609,300.0
10.619,270.0
10.629,270.0
10.639,240.0
10.649,240.0
10.659,240.0
10.669,240.0
10.679,270.0
10.689,270.0
10.699,270.0
10.71,300.0
10.719,270.0
10.729,240.0
10.739,240.0
10.749,210.0
10.759,210.0
10.769,210.0
10.779,240.0
10.789,240.0
10.799,240.0
10.809,270.0
10.819,270.0
