Tempo (s),RPM
2.994,900.0
2.995,900.0
2.996,900.0
2.997,1200.0
2.998,900.0
2.999,900.0
3.0,1200.0
3.001,900.0
3.002,900.0
3.003,1200.0
3.004,900.0
3.005,900.0
3.006,1200.0
3.007,900.0
3.008,900.0
3.009,1200.0
3.01,900.0
3.011,1200.0
3.012,900.0
3.013,900.0
3.014,1200.0
3.015,900.0
3.016,900.0
3.017,1200.0
3.018,900.0
3.019,900.0
3.02,1200.0
3.021,900.0
3.022,900.0
3.023,1200.0
3.024,900.0
3.025,900.0
3.026,1200.0
3.027,900.0
3.028,900.0
3.03,1200.0
3.03,900.0
3.031,900.0
3.032,1200.0
3.033,900.0
3.034,900.0
3.035,1200.0
3.036,900.0
3.037,900.0
3.038,900.0
3.039,1200.0
3.04,900.0
3.041,900.0
3.042,1200.0
3.043,900.0
3.044,900.0
3.045,1200.0
3.046,900.0
3.047,900.0
3.048,900.0
3.049,1200.0
3.05,900.0
3.051,900.0
3.052,1200.0
3.053,900.0
3.054,900.0
3.055,1200.0
3.056,900.0
3.057,900.0
3.058,1200.0
3.059,900.0
3.06,900.0
3.061,1200.0
3.062,900.0
3.063,900.0
3.064,1200.0
3.065,900.0
3.066,900.0
3.067,1200.0
3.068,900.0
3.069,900.0
3.07,1200.0
3.072,900.0
3.073,900.0
3.073,1200.0
3.074,900.0
3.075,1200.0
3.076,900.0
3.077,900.0
3.078,1200.0
3.079,900.0
3.08,900.0
3.081,1200.0
3.082,900.0
3.083,900.0
3.084,1200.0
3.085,900.0
3.086,900.0
3.087,1200.0
3.088,900.0
3.089,900.0
3.09,1200.0
3.091,900.0
3.092,900.0
3.093,1200.0
3.094,900.0
3.095,900.0
3.096,900.0
3.097,1200.0
3.098,900.0
3.099,900.0
3.1,1200.0
3.101,900.0
3.102,900.0
3.103,1200.0
3.104,900.0
3.105,900.0
3.106,1200.0
3.107,900.0
3.108,900.0
3.109,900.0
3.11,1200.0
3.111,900.0
3.112,900.0
3.113,1200.0
3.115,900.0
3.116,900.0
3.116,1200.0
3.117,900.0
3.118,900.0
3.119,1200.0
3.12,900.0
3.121,900.0
3.122,1200.0
3.123,900.0
3.124,900.0
3.125,1200.0
3.126,900.0
3.127,900.0
3.128,1200.0
3.129,900.0
3.13,900.0
3.131,1200.0
3.132,900.0
3.133,900.0
3.134,1200.0
3.135,900.0
3.136,900.0
3.137,1200.0
3.138,900.0
3.139,1200.0
3.14,900.0
3.141,900.0
3.142,1200.0
3.425,1200.0
3.426,900.0
3.427,900.0
3.428,1200.0
3.429,900.0
3.43,1200.0
3.431,900.0
3.432,900.0
3.433,1200.0
3.434,900.0
3.435,900.0
3.436,1200.0
3.437,900.0
3.438,900.0
3.439,1200.0
3.44,900.0
3.441,900.0
3.442,1200.0
3.443,900.0
3.444,900.0
3.445,1200.0
3.446,900.0
3.447,900.0
3.448,1200.0
3.449,900.0
3.45,1200.0
3.451,900.0
3.452,900.0
3.453,1200.0
3.454,900.0
3.456,900.0
3.457,900.0
3.457,1200.0
3.458,900.0
3.459,900.0
3.46,1200.0
3.461,900.0
3.462,900.0
3.463,1200.0
3.464,900.0
3.465,900.0
3.466,1200.0
3.467,900.0
3.468,900.0
3.469,1200.0
3.47,900.0
3.471,900.0
3.472,1200.0
3.473,900.0
3.474,900.0
3.475,1200.0
3.476,900.0
3.477,900.0
3.478,1200.0
3.479,900.0
3.48,1200.0
3.481,900.0
3.482,900.0
3.483,1200.0
3.484,900.0
3.485,900.0
3.486,1200.0
3.487,900.0
3.488,900.0
3.489,1200.0
3.49,900.0
3.491,900.0
3.492,1200.0
3.493,900.0
3.494,1200.0
3.495,900.0
3.496,900.0
3.497,1200.0
3.499,900.0
3.5,900.0
3.5,1200.0
3.501,900.0
3.502,900.0
3.503,1200.0
3.504,900.0
3.505,900.0
3.506,1200.0
3.507,900.0
3.508,900.0
3.509,1200.0
3.51,900.0
3.511,900.0
3.512,1200.0
3.513,900.0
3.514,900.0
3.515,1200.0
3.516,900.0
3.517,900.0
3.518,1200.0
3.519,900.0
3.52,900.0
3.521,900.0
3.522,1200.0
3.523,900.0
3.524,900.0
3.525,1200.0
3.526,900.0
3.527,900.0
3.528,1200.0
3.529,900.0
3.53,900.0
3.531,1200.0
3.532,900.0
3.533,900.0
3.534,1200.0
3.535,900.0
3.536,900.0
3.537,1200.0
3.538,900.0
3.539,900.0
3.54,1200.0
3.542,900.0
3.542,900.0
3.543,1200.0
3.544,900.0
3.545,900.0
3.546,1200.0
3.547,900.0
3.548,900.0
3.549,1200.0
3.55,900.0
3.551,900.0
3.552,1200.0
3.553,900.0
3.554,1200.0
3.555,900.0
3.556,900.0
3.557,1200.0
3.558,900.0
3.559,900.0
3.56,1200.0
3.561,900.0
3.562,900.0
3.563,1200.0
3.564,900.0
3.565,900.0
3.566,1200.0
3.567,900.0
3.568,900.0
3.569,1200.0
3.57,900.0
3.571,900.0
3.572,1200.0
3.573,900.0
3.574,900.0
3.575,1200.0
3.576,900.0
3.577,900.0
3.578,1200.0
3.579,900.0
3.58,900.0
3.581,900.0
3.582,1200.0
3.584,900.0
3.585,900.0
3.585,1200.0
3.586,900.0
3.587,900.0
3.588,1200.0
3.589,900.0
3.59,900.0
3.591,1200.0
3.592,900.0
3.593,900.0
3.594,1200.0
3.595,900.0
3.596,900.0
3.597,900.0
3.598,1200.0
3.599,900.0
3.6,900.0
3.601,1200.0
3.602,900.0
3.603,900.0
3.604,1200.0
3.605,900.0
3.606,900.0
3.607,1200.0
3.608,900.0
3.609,1200.0
3.61,900.0
3.611,900.0
3.612,1200.0
3.613,900.0
3.614,900.0
3.615,1200.0
3.616,900.0
3.617,900.0
3.618,1200.0
3.619,900.0
3.62,900.0
3.621,1200.0
3.622,900.0
3.623,900.0
3.624,1200.0
3.625,900.0
3.627,900.0
3.628,1200.0
3.628,900.0
3.629,900.0
3.63,1200.0
3.631,900.0
3.632,1200.0
3.633,900.0
3.634,900.0
3.918,900.0
3.919,900.0
3.92,1200.0
