Tempo (s),RPM
3.43,900.0
3.431,1200.0
3.432,1200.0
3.433,900.0
3.434,1200.0
3.435,900.0
3.436,1200.0
3.437,900.0
3.438,1200.0
3.439,1200.0
3.44,900.0
3.441,1200.0
3.442,900.0
3.443,1200.0
3.444,900.0
3.445,1200.0
3.446,900.0
3.447,1200.0
3.448,900.0
3.449,1200.0
3.45,1200.0
3.451,900.0
3.452,1200.0
3.453,900.0
3.454,1200.0
3.456,900.0
3.457,1200.0
3.458,900.0
3.458,1200.0
3.459,900.0
3.46,1200.0
3.461,900.0
3.462,1200.0
3.463,900.0
3.464,1200.0
3.465,900.0
3.466,1200.0
3.467,900.0
3.468,1200.0
3.469,900.0
3.47,1200.0
3.471,900.0
3.472,1200.0
3.6,1200.0
3.601,1200.0
3.602,900.0
3.603,1200.0
3.604,900.0
3.605,1200.0
3.606,900.0
3.607,1200.0
3.608,1200.0
3.609,900.0
3.61,1200.0
3.611,1200.0
3.612,900.0
3.613,1200.0
3.614,900.0
3.615,1200.0
3.616,1200.0
3.617,900.0
3.618,1200.0
3.619,1200.0
3.62,900.0
3.621,1200.0
3.622,1200.0
3.623,900.0
3.624,1200.0
3.625,1200.0
3.627,1200.0
3.628,900.0
3.628,1200.0
3.629,1200.0
3.63,1200.0
3.631,900.0
3.632,1200.0
3.633,1200.0
3.634,1200.0
3.635,900.0
3.636,1200.0
3.637,1200.0
3.638,1200.0
3.639,1200.0
3.64,900.0
3.641,1200.0
3.642,1200.0
3.643,1200.0
3.644,1200.0
3.645,900.0
3.646,1200.0
3.647,1200.0
3.648,1200.0
3.649,1200.0
3.65,1200.0
3.651,900.0
3.652,1200.0
3.653,1200.0
3.654,1200.0
3.655,1200.0
3.656,1200.0
3.657,900.0
3.658,1200.0
3.659,1200.0
